,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060,s061,s062,s063,s064,s065,s066,s067,s068,s069,s070,s071,s072,s073,s074,s075,s076,s077,s078,s079,s080,s081,s082,s083,s084,s085,s086,s087,s088,s089,s090,s091,s092,s093,s094,s095,s096,s097,s098,s099,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s136,s137,s138,s139,s140,s141,s142,s143,s144,s145,s146,s147,s148,s149,s150,s151,s152,s153,s154,s155,s156,s157,s158,s159,s160,s161,s162,s163,s164,s165,s166,s167,s168,s169,s170,s171,s172,s173,s174,s175,s176,s177,s178,s179,s180,s181,s182,s183,s184,s185,s186,s187,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s202,s203,s204,s205,s206,s207,s208,s209,s210,s211,s212,s213,s214,s215,s216,s217,s218,s219,s220,s221,s222,s223,s224,s225,s226,s227,s228,s229,s230,s231,s232,s233,s234,s235,s236,s237,s238,s239,s240,s241,s242,s243,s244,s245,s246,s247,s248,s249,s250,s251,s252,s253,s254,s255,s256,s257,s258,s259,s260,s261,s262,s263,s264,s265,s266,s267,s268,s269,s270,s271,s272,s273,s274,s275,s276,s277,s278,s279,s280,s281,s282,s283,s284,s285,s286,s287,s288,s289,s290,s291,s292,s293,s294,s295,s296,s297,s298,s299,s300,s301,s302,s303,s304,s305,s306,s307,s308,s309,s310,s311,s312,s313,s314,s315,s316,s317,s318,s319,s320,s321,s322,s323,s324,s325,s326,s327,s328,s329,s330,s331,s332,s333,s334,s335,s336,s337,s338,s339,s340,s341,s342,s343,s344,s345,s346,s347,s348,s349,s350,s351,s352,s353,s354,s355,s356,s357,s358,s359,s360,s361,s362,s363,s364,s365,s366,s367,s368,s369,s370,s371,s372,s373,s374,s375,s376,s377,s378,s379,s380,s381,s382,s383,s384,s385,s386,s387,s388,s389,s390,s391,s392,s393,s394,s395,s396,s397,s398,s399,s400,s401,s402,s403,s404,s405,s406,s407,s408,s409,s410,s411,s412,s413,s414,s415,s416,s417,s418,s419,s420,s421,s422,s423,s424,s425,s426,s427,s428,s429,s430,s431,s432,s433,s434,s435,s436,s437,s438,s439,s440,s441,s442,s443,s444,s445,s446,s447,s448,s449,s450,s451,s452,s453,s454,s455,s456,s457,s458,s459,s460,s461,s462,s463,s464,s465,s466,s467,s468,s469,s470,s471,s472,s473,s474,s475,s476,s477,s478,s479,s480,s481,s482,s483,s484,s485,s486,s487,s488,s489,s490,s491,s492,s493,s494,s495,s496,s497,s498,s499,s500,s501,s502,s503,s504,s505
s011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s012,25.18293895,0,0,0,0,0,0,29.0546047,27.2052909,26.4681977,0,0,25.08702377,0,0,0,0,0,27.43240779,0,0,0,0,25.28331396,0,0,0,26.03248367,0,0,0,27.34863203,26.96596095,0,28.37218812,0,0,0,0,26.22367954,0,0,25.41255482,28.11090265,0,0,0,0,24.79323005,0,26.00635823,0,0,24.96153388,0,0,0,0,0,24.74910888,26.64961726,26.74566544,24.74506908,0,0,25.42579482,27.21194544,25.31057679,0,30.00189946,0,0,0,0,27.6807759,0,24.75610728,0,26.96271452,0,0,0,0,0,24.93775656,0,0,0,0,0,0,0,31.25351589,25.09260755,0,0,25.64444978,0,0,0,0,0,0,0,0,0,25.87537973,0,0,0,0,0,0,25.25004048,0,0,28.78875791,0,27.00092551,0,0,0,0,0,0,0,0,25.17647917,0,0,0,27.93385764,26.36262355,0,0,0,0,0,26.51201521,0,0,0,0,0,0,0,0,0,0,25.74611651,0,28.84617174,0,24.64177167,0,26.01963129,0,0,0,0,0,0,0,0,0,25.08782492,0,0,0,0,0,0,0,0,0,0,0,0,25.90527132,0,0,30.13021285,35.5633593,0,0,0,0,0,0,25.33816752,24.74054312,0,0,0,0,0,27.13381182,26.55739038,0,0,0,0,0,0,0,28.20226126,25.90811945,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92926321,0,25.89906109,0,0,30.09183223,0,0,0,0,0,25.82745644,28.12301574,0,0,0,25.59460176,0,27.33272353,0,0,29.12162603,0,25.64712665,25.24637794,0,0,27.98783514,27.46750672,0,0,0,25.43315059,0,24.91854475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.01959191,0,27.44189456,0,0,0,25.09475576,25.97904115,0,0,26.2462038,0,0,0,0,0,0,0,0,27.80397295,0,0,26.17169057,0,0,0,26.13496625,0,27.40698228,0,25.03108769,25.69476872,0,0,24.69248173,0,28.95613243,30.1316151,0,0,0,0,0,0,0,0,0,24.75339855,0,0,25.91079695,0,0,0,0,0,0,0,0,0,0,0,24.78142418,0,25.65644823,0,0,0,0,26.21357891,0,0,0,0,0,0,0,28.9303102,26.40889869,0,0,38.43622845,0,0,26.77577573,0,0,26.28043677,0,0,0,28.10079083,0,25.69799419,25.71667104,0,25.23212288,0,0,25.32237937,0,0,27.13847489,0,0,27.15136778,0,0,0,0,25.54468411,0,0,0,0,25.54151212,0,0,0,0,28.06634796,0,0,0,24.90925928,28.1916401,0,0,0,0,0,0,25.02213916,0,24.7684675,0,0,0,0,0,28.34340388,0,0,0,26.2668618,0,25.75228834,0,0,0,25.76410962,0,0,25.87121401,0,0,0,26.46006227,0,0,0,0,0,0,26.60773546,0,0,0,0,27.90772741,26.44315347,0,29.25068748,27.01897682,0,0,0,29.61356079,0,26.55040838,25.67106887,0,0,0,0,0,0,0,25.64987472,24.96250797,28.80802582,0,0,25.86226491,28.40425647,26.84639174,0,0,0,0,0,0,0,0,0,0,0,26.83108811,0,0,0,26.27403857,0,0,0,24.97615751,0,0,0,25.95847456,0,25.82444817,0,0,0,0,0,0,26.62803425,0,0,0,0,0,0,0
s013,0,0,0,0,0,0,0,0,0,0,0,25.08702377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81728604,0,24.66746341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s014,25.52856705,0,0,0,0,0,0,0,26.74220003,25.08142357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.38887806,0,24.87284853,0,0,0,0,0,0,0,0,25.22261876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0527443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.81294855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75505265,0,0,0,0,0,0,25.60835946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95268505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79563114,0,0,0,0,0,24.64161773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.49636865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67974428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.88141341,0,0,0,0,0,0,0,24.67577398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.45638575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.26610878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.09705133,0,31.68900864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.82760095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.14133878,35.25599075,0,0,0,0,0,36.10372592,0,35.80754512,0,0,0,0,0,0,0,0,39.3061231,0,0,0,0,32.05806394,0,0,27.76804763,0,0,0,0,0,0,0,0,0,28.89080884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.92013176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.26006844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.68399285,0,0,33.53347208,0,0,0,0,0,0,0,0,0,0,0,0,39.11584516,0,33.81914732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.55900265,0,0,0,0,0,0,0,0,0,0,35.24114419,0,0,0,0,32.49394799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.01205254,0,0,0,0,0,0,0,0,0,0,0,0,0,41.98127564,0,0,0,0,0,0,0,0,0,0,0
s016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.45638575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.69928756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.191715,0,29.61017896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.18809821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.04281094,41.72894632,0,0,0,0,0,37.31608537,0,37.2532381,0,0,0,0,0,0,0,0,40.28393379,0,0,0,0,34.50166517,0,0,28.67206107,0,0,0,0,0,0,0,0,0,30.61581921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.36646144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03783932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.45473039,0,0,34.90772659,0,0,0,0,0,0,0,0,0,0,0,0,41.12321847,0,35.59653884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.91915469,0,0,0,0,0,0,0,0,0,0,38.46890612,0,0,0,0,31.70770529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.20842901,0,0,0,0,0,0,0,0,0,0,0,0,0,43.88435622,0,0,0,0,0,0,0,0,0,0,0
s017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.48118546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.66725679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8633146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.73954647,0,0,0,0,0,0,0,0,0,26.91772189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.69863842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.07332485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s019,25.14992856,0,0,0,0,0,0,0,0,0,0,27.43240779,0,0,0,0,0,0,0,0,27.64147104,0,28.00353842,25.43675762,0,0,0,28.00021601,0,0,0,25.36478881,29.51704788,0,30.11339885,0,0,0,0,25.5480423,0,0,0,25.70058872,0,0,0,0,0,0,26.2028754,0,0,0,27.65164454,0,0,27.73448716,0,0,0,30.54799239,0,0,0,28.74764366,28.54526439,0,0,30.29200443,0,0,0,29.62055221,25.20686387,0,0,0,27.70465756,25.48109012,0,0,0,0,0,0,0,0,0,0,0,0,30.84754648,0,0,26.39124544,0,0,0,0,0,0,0,26.36540487,0,0,25.26009996,0,0,0,0,0,0,0,0,0,24.68797949,0,0,0,0,0,0,0,0,25.04087887,0,25.93845066,0,0,0,26.53794399,0,0,0,0,0,0,0,25.31546582,24.92274083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.12203972,0,0,0,0,0,0,0,0,24.8145095,26.37626682,0,0,0,0,0,0,0,25.36773046,0,0,0,0,25.29096744,0,0,0,25.99755584,26.90321767,0,0,26.18028443,0,0,25.02516122,0,0,0,0,0,0,24.78151004,26.27375625,0,0,0,0,0,0,0,25.44471751,0,0,0,28.04625948,0,0,0,0,0,26.89355148,0,0,0,0,0,0,32.56505658,0,0,28.40685582,0,0,0,0,0,0,0,24.74179737,0,0,24.73835153,0,0,0,0,0,0,0,25.05360634,0,0,28.48504475,30.74168185,0,0,26.76550385,0,0,30.67776805,0,0,26.72458092,0,0,0,0,0,0,0,0,0,0,0,33.84775322,0,24.7092846,0,0,0,0,0,0,0,32.88094937,0,0,0,27.64371977,0,0,0,0,0,0,0,24.85951223,0,0,0,0,0,0,0,0,34.20060616,0,0,0,0,28.70507103,28.61898492,0,0,0,0,0,0,0,0,29.08063696,0,0,27.04304496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7353993,24.71348915,0,0,0,0,0,0,25.21758589,24.75151597,0,0,24.96826654,25.02101163,0,27.74473097,0,0,0,0,0,0,34.91751486,0,25.70400937,26.96133773,0,0,0,0,28.53577547,25.18040754,0,25.35559229,0,0,34.81507582,0,0,0,0,0,0,0,0,0,25.77981109,0,0,0,26.51181552,26.49853752,0,0,0,25.16101309,25.86143687,0,0,0,0,0,0,25.94966294,0,0,0,0,0,0,0,26.13447022,0,0,0,0,0,0,0,27.68701524,0,28.08095547,0,0,26.72025867,0,0,0,0,0,0,0,0,0,0,25.35230705,0,0,0,0,34.65832539,25.35930627,0,32.7857633,25.90786648,0,0,0,0,0,0,25.05124213,0,0,0,0,0,0,0,33.81843206,0,26.10610827,0,0,29.60774219,26.21941867,0,0,0,0,0,0,0,0,0,0,0,0,25.15248753,0,0,0,30.10548564,0,0,0,0,0,0,0,24.85928774,0,0,0,0,0,26.85693834,0,25.12173042,25.00673598,0,0,0,0,0,26.88918217,0
s020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
